id locations airCompanies airline bct fn positions classify
10416 AOR GS PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10417 BBN AC PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10418 BBN AC PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10419 BBN MU PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10420 BBN MU PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10421 BBN HA PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10422 BBN HA PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10423 BBN JD PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10424 BBN JD PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10425 BBN OZ PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10426 BBN OZ PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10427 BBN GS PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10428 BBN GS PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10429 KBR AC PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10430 KBR AC PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10431 KBR MU PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10432 KBR MU PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10433 KBR HA PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10434 KBR HA PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10435 KBR JD PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10436 KBR JD PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10437 KBR OZ PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10438 KBR OZ PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10439 KBR GS PEK-LIS -1 JD460 -1 5b7ca22c4f3d78d1f73c2e3c
10440 KBR GS PEK-LIS -1 JD459 -1 5b7ca22c4f3d78d1f73c2e3c
10441 LAX AC PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10442 LAX AC PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10443 LAX MU PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10444 LAX MU PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10445 LAX HA PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10446 LAX HA PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10447 LAX JD PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10448 LAX JD PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10449 LAX OZ PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10450 LAX OZ PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10451 LAX GS PEK-LIS -1 JD460 -1 5bd7f1384f3d78d1f73dee2e
10452 LAX GS PEK-LIS -1 JD459 -1 5bd7f1384f3d78d1f73dee2e
10453 XMN AC PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10454 XMN AC PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10455 XMN MU PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10456 XMN MU PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10457 XMN HA PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10458 XMN HA PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10459 XMN JD PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10460 XMN JD PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10461 XMN OZ PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10462 XMN OZ PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10463 XMN GS PEK-LIS -1 JD460 -1 5b8e352b4f3d78d1f73c42f2
10464 XMN GS PEK-LIS -1 JD459 -1 5b8e352b4f3d78d1f73c42f2
10465 CKG AC PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10466 CKG AC PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10467 CKG MU PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10468 CKG MU PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10469 CKG HA PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10470 CKG HA PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10471 CKG JD PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10472 CKG JD PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10473 CKG OZ PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10474 CKG OZ PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10475 CKG GS PEK-LIS -1 JD460 -1 5bd0142f4f3d78d1f73dc544
10476 CKG GS PEK-LIS -1 JD459 -1 5bd0142f4f3d78d1f73dc544
10477 HKG AC PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10478 HKG AC PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10479 HKG MU PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10480 HKG MU PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10481 HKG HA PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10482 HKG HA PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10483 HKG JD PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10484 HKG JD PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10485 HKG OZ PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10486 HKG OZ PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10487 HKG GS PEK-LIS -1 JD460 -1 5bdaa9bf4f3d78d1f73dfdb0
10488 HKG GS PEK-LIS -1 JD459 -1 5bdaa9bf4f3d78d1f73dfdb0
10489 NKG AC PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10490 NKG AC PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10491 NKG MU PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10492 NKG MU PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10493 NKG HA PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10494 NKG HA PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10495 NKG JD PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10496 NKG JD PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10497 NKG OZ PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10498 NKG OZ PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10499 NKG GS PEK-LIS -1 JD460 -1 5b6f92114f3d78d1f73c0358
10500 NKG GS PEK-LIS -1 JD459 -1 5b6f92114f3d78d1f73c0358
10501 CQS_C AC PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10502 CQS_C AC PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10503 CQS_C MU PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10504 CQS_C MU PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10505 CQS_C HA PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10506 CQS_C HA PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10507 CQS_C JD PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10508 CQS_C JD PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10509 CQS_C OZ PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10510 CQS_C OZ PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10511 CQS_C GS PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10512 CQS_C GS PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10513 JIQ AC PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10514 JIQ AC PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10515 JIQ MU PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10516 JIQ MU PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10517 JIQ HA PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10518 JIQ HA PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10519 JIQ JD PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10520 JIQ JD PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10521 JIQ OZ PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10522 JIQ OZ PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10523 JIQ GS PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10524 JIQ GS PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10525 WXN AC PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10526 WXN AC PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10527 WXN MU PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10528 WXN MU PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10529 WXN HA PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10530 WXN HA PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10531 WXN JD PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10532 WXN JD PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10533 WXN OZ PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10534 WXN OZ PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10535 WXN GS PEK-LIS -1 JD460 -1 5b80b9114f3d78d1f73c3398
10536 WXN GS PEK-LIS -1 JD459 -1 5b80b9114f3d78d1f73c3398
10537 BKK AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10538 BKK AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10539 BKK MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10540 BKK MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10541 BKK HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10542 BKK HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10543 BKK JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10544 BKK JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10545 BKK OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10546 BKK OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10547 BKK GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10548 BKK GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10549 DMK AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10550 DMK AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10551 DMK MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10552 DMK MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10553 DMK HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10554 DMK HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10555 DMK JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10556 DMK JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10557 DMK OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10558 DMK OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10559 DMK GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10560 DMK GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10561 HKT AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10562 HKT AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10563 HKT MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10564 HKT MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10565 HKT HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10566 HKT HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10567 HKT JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10568 HKT JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10569 HKT OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10570 HKT OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10571 HKT GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10572 HKT GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10573 CNX AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10574 CNX AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10575 CNX MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10576 CNX MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10577 CNX HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10578 CNX HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10579 CNX JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10580 CNX JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10581 CNX OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10582 CNX OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10583 CNX GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10584 CNX GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10585 CNX AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10586 CNX AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10587 CNX MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10588 CNX MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10589 CNX HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10590 CNX HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10591 CNX JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10592 CNX JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10593 CNX OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10594 CNX OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10595 CNX GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10596 CNX GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10597 BAO AC PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10598 BAO AC PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10599 BAO MU PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10600 BAO MU PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10601 BAO HA PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10602 BAO HA PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10603 BAO JD PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10604 BAO JD PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10605 BAO OZ PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10606 BAO OZ PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10607 BAO GS PEK-LIS -1 JD460 -1 5b83bf144f3d78d1f73c368b
10608 BAO GS PEK-LIS -1 JD459 -1 5b83bf144f3d78d1f73c368b
10609 TAO AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10610 TAO AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10611 TAO MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10612 TAO MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10613 TAO HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10614 TAO HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10615 TAO JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10616 TAO JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10617 TAO OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10618 TAO OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10619 TAO GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10620 TAO GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10621 DOY AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10622 DOY AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10623 DOY MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10624 DOY MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10625 DOY HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10626 DOY HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10627 DOY JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10628 DOY JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10629 DOY OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10630 DOY OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10631 DOY GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10632 DOY GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10633 JNG AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10634 JNG AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10635 JNG MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10636 JNG MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10637 JNG HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10638 JNG HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10639 JNG JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10640 JNG JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10641 JNG OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10642 JNG OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10643 JNG GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10644 JNG GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10645 LYI AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10646 LYI AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10647 LYI MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10648 LYI MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10649 LYI HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10650 LYI HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10651 LYI JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10652 LYI JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10653 LYI OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10654 LYI OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10655 LYI GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10656 LYI GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10657 TNA AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10658 TNA AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10659 TNA MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10660 TNA MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10661 TNA HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10662 TNA HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10663 TNA JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10664 TNA JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10665 TNA OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10666 TNA OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10667 TNA GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10668 TNA GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10669 WEH AC PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10670 WEH AC PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10671 WEH MU PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10672 WEH MU PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10673 WEH HA PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10674 WEH HA PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10675 WEH JD PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10676 WEH JD PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10677 WEH OZ PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10678 WEH OZ PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10679 WEH GS PEK-LIS -1 JD460 -1 5b7fbbf14f3d78d1f73c32c3
10680 WEH GS PEK-LIS -1 JD459 -1 5b7fbbf14f3d78d1f73c32c3
10681 PEK AC PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10682 PEK AC PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10683 PEK MU PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10684 PEK MU PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10685 PEK HA PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10686 PEK HA PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10687 PEK JD PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10688 PEK JD PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10689 PEK OZ PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10690 PEK OZ PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10691 PEK GS PEK-LIS -1 JD460 -1 5bd974da38b7e621eb705ad2
10692 PEK GS PEK-LIS -1 JD459 -1 5bd974da38b7e621eb705ad2
10693 CSX AC PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10694 CSX AC PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10695 CSX MU PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10696 CSX MU PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10697 CSX HA PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10698 CSX HA PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10699 CSX JD PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10700 CSX JD PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10701 CSX OZ PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10702 CSX OZ PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10703 CSX GS PEK-LIS -1 JD460 -1 5bd97ede4f3d78d1f73df6b2
10704 CSX GS PEK-LIS -1 JD459 -1 5bd97ede4f3d78d1f73df6b2
10705 HYN AC PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10706 HYN AC PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10707 HYN MU PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10708 HYN MU PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10709 HYN HA PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10710 HYN HA PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10711 HYN JD PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10712 HYN JD PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10713 HYN OZ PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10714 HYN OZ PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10715 HYN GS PEK-LIS -1 JD460 -1 5bc404d24f3d78d1f73d8928
10716 HYN GS PEK-LIS -1 JD459 -1 5bc404d24f3d78d1f73d8928
10717 OKA AC PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
10718 OKA AC PEK-LIS -1 JD459 -1 5bc466364f3d78d1f73d8c61
10719 OKA MU PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
10720 OKA MU PEK-LIS -1 JD459 -1 5bc466364f3d78d1f73d8c61
10721 OKA HA PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
10722 OKA HA PEK-LIS -1 JD459 -1 5bc466364f3d78d1f73d8c61
10723 OKA JD PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
10724 OKA JD PEK-LIS -1 JD459 -1 5bc466364f3d78d1f73d8c61
10725 OKA OZ PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
10726 OKA OZ PEK-LIS -1 JD459 -1 5bc466364f3d78d1f73d8c61
10727 OKA GS PEK-LIS -1 JD460 -1 5bc466364f3d78d1f73d8c61
